省,市,年份,家谱数量
江西,抚州市,1988,6
江西,抚州市,1989,9
江西,抚州市,1990,10
江西,抚州市,1991,7
江西,抚州市,1992,5
江西,抚州市,1993,7
江西,抚州市,1994,15
江西,抚州市,1995,9
江西,抚州市,1996,10
江西,抚州市,1997,1
江西,抚州市,1998,5
江西,抚州市,1999,5
江西,抚州市,2000,1
江西,抚州市,2001,2
江西,抚州市,2002,3
江西,抚州市,2003,1
江西,抚州市,2004,1
江西,抚州市,2006,1
江西,抚州市,2007,4
江西,抚州市,2008,1
江西,抚州市,2009,3
江西,抚州市,2010,4
江西,抚州市,2011,3
江西,抚州市,2012,2
江西,抚州市,2013,5
江西,抚州市,2014,8
江西,抚州市,2015,5
江西,抚州市,2016,7
江西,抚州市,2017,7
江西,抚州市,2018,9
江西,抚州市,2019,16
江西,抚州市,2020,2
江西,新余市,1983,1
江西,新余市,1993,1
江西,新余市,1998,2
江西,新余市,1999,1
江西,新余市,2000,2
江西,新余市,2001,2
江西,新余市,2011,1
江西,新余市,2012,1
江西,新余市,2013,2
江西,新余市,2014,1
江西,新余市,2016,2
江西,新余市,2017,4
江西,新余市,2018,2
江西,新余市,2019,2
江西,新余市,2020,3
江西,新余市,2022,12
江西,新余市,2023,4
江西,景德镇市,1539,1
江西,景德镇市,1548,1
江西,景德镇市,1611,1
江西,景德镇市,1761,1
江西,景德镇市,1762,1
江西,景德镇市,1769,1
江西,景德镇市,1771,1
江西,景德镇市,1783,2
江西,景德镇市,1797,1
江西,景德镇市,1818,1
江西,景德镇市,1821,1
江西,景德镇市,1839,1
江西,景德镇市,1848,1
江西,景德镇市,1851,1
江西,景德镇市,1861,1
江西,景德镇市,1881,1
江西,景德镇市,1891,1
江西,景德镇市,1902,1
江西,景德镇市,1905,1
江西,景德镇市,1908,1
江西,景德镇市,1913,1
江西,景德镇市,1916,1
江西,景德镇市,1921,1
江西,景德镇市,1928,2
江西,景德镇市,1929,1
江西,景德镇市,1936,3
江西,景德镇市,1937,2
江西,景德镇市,1938,1
江西,景德镇市,1939,1
江西,景德镇市,1940,1
江西,景德镇市,1941,1
江西,景德镇市,1946,1
江西,景德镇市,1949,1
江西,景德镇市,1958,1
江西,景德镇市,1989,1
江西,景德镇市,1991,1
江西,景德镇市,1994,2
江西,景德镇市,1995,2
江西,景德镇市,1996,4
江西,景德镇市,1997,1
江西,景德镇市,1998,1
江西,景德镇市,1999,2
江西,景德镇市,2000,1
江西,景德镇市,2001,1
江西,景德镇市,2005,1
江西,景德镇市,2009,1
江西,景德镇市,2013,2
江西,景德镇市,2014,1
江西,景德镇市,2015,4
江西,景德镇市,2016,4
江西,景德镇市,2017,1
江西,景德镇市,2018,3
江西,景德镇市,2019,1
江西,景德镇市,2022,2
江西,萍乡市,1852,1
江西,萍乡市,1916,1
江西,萍乡市,1926,1
江西,萍乡市,1933,1
江西,萍乡市,1948,1
江西,萍乡市,1993,3
江西,萍乡市,1995,3
江西,萍乡市,1996,1
江西,萍乡市,1997,2
江西,萍乡市,1998,4
江西,萍乡市,1999,5
江西,萍乡市,2000,3
江西,萍乡市,2001,1
江西,萍乡市,2002,2
江西,萍乡市,2005,1
江西,萍乡市,2006,2
江西,萍乡市,2007,1
江西,萍乡市,2011,1
江西,萍乡市,2013,1
江西,萍乡市,2014,2
江西,萍乡市,2016,1
江西,萍乡市,2018,1
江西,萍乡市,2019,1
江西,萍乡市,2022,1
江西,赣州市,1708,1
江西,赣州市,1742,1
江西,赣州市,1781,1
江西,赣州市,1782,1
江西,赣州市,1786,1
江西,赣州市,1801,1
江西,赣州市,1802,1
江西,赣州市,1805,1
江西,赣州市,1807,1
江西,赣州市,1810,2
江西,赣州市,1812,1
江西,赣州市,1818,1
江西,赣州市,1819,1
江西,赣州市,1821,1
江西,赣州市,1822,1
江西,赣州市,1824,1
江西,赣州市,1826,1
江西,赣州市,1827,2
江西,赣州市,1829,2
江西,赣州市,1830,1
江西,赣州市,1831,1
江西,赣州市,1832,2
江西,赣州市,1834,1
江西,赣州市,1837,1
江西,赣州市,1839,1
江西,赣州市,1846,1
江西,赣州市,1847,1
江西,赣州市,1848,1
江西,赣州市,1849,2
江西,赣州市,1851,1
江西,赣州市,1860,1
江西,赣州市,1862,2
江西,赣州市,1869,3
江西,赣州市,1870,3
江西,赣州市,1871,3
江西,赣州市,1873,2
江西,赣州市,1874,2
江西,赣州市,1879,1
江西,赣州市,1880,1
江西,赣州市,1881,1
江西,赣州市,1883,2
江西,赣州市,1885,2
江西,赣州市,1887,5
江西,赣州市,1890,1
江西,赣州市,1891,1
江西,赣州市,1892,1
江西,赣州市,1895,3
江西,赣州市,1899,1
江西,赣州市,1900,3
江西,赣州市,1903,2
江西,赣州市,1904,1
江西,赣州市,1906,2
江西,赣州市,1907,1
江西,赣州市,1908,2
江西,赣州市,1909,2
江西,赣州市,1910,3
江西,赣州市,1911,3
江西,赣州市,1912,1
江西,赣州市,1913,4
江西,赣州市,1914,2
江西,赣州市,1915,2
江西,赣州市,1917,2
江西,赣州市,1918,1
江西,赣州市,1919,2
江西,赣州市,1920,2
江西,赣州市,1921,2
江西,赣州市,1922,4
江西,赣州市,1924,2
江西,赣州市,1925,2
江西,赣州市,1926,2
江西,赣州市,1927,1
江西,赣州市,1928,3
江西,赣州市,1929,1
江西,赣州市,1930,1
江西,赣州市,1931,1
江西,赣州市,1936,2
江西,赣州市,1937,1
江西,赣州市,1938,1
江西,赣州市,1939,1
江西,赣州市,1941,3
江西,赣州市,1943,4
江西,赣州市,1945,1
江西,赣州市,1946,3
江西,赣州市,1947,1
江西,赣州市,1948,6
江西,赣州市,1949,23
江西,赣州市,1950,4
江西,赣州市,1951,1
江西,赣州市,1955,1
江西,赣州市,1962,1
江西,赣州市,1966,1
江西,赣州市,1976,1
江西,赣州市,1983,1
江西,赣州市,1985,2
江西,赣州市,1987,1
江西,赣州市,1988,2
江西,赣州市,1989,10
江西,赣州市,1990,15
江西,赣州市,1991,7
江西,赣州市,1992,29
江西,赣州市,1993,43
江西,赣州市,1994,109
江西,赣州市,1995,198
江西,赣州市,1996,69
江西,赣州市,1997,53
江西,赣州市,1998,43
江西,赣州市,1999,34
江西,赣州市,2000,14
江西,赣州市,2001,12
江西,赣州市,2002,7
江西,赣州市,2003,4
江西,赣州市,2004,7
江西,赣州市,2005,8
江西,赣州市,2006,8
江西,赣州市,2007,7
江西,赣州市,2008,9
江西,赣州市,2009,9
江西,赣州市,2010,8
江西,赣州市,2011,8
江西,赣州市,2012,11
江西,赣州市,2013,10
江西,赣州市,2014,12
江西,赣州市,2015,10
江西,赣州市,2016,31
江西,赣州市,2017,15
江西,赣州市,2018,7
江西,赣州市,2019,10
江西,赣州市,2020,6
江西,赣州市,2022,6
江西,赣州市,2023,4
江西,鹰潭市,1729,1
江西,鹰潭市,1748,1
江西,鹰潭市,1842,1
江西,鹰潭市,1847,1
江西,鹰潭市,1851,1
江西,鹰潭市,1853,1
江西,鹰潭市,1865,1
江西,鹰潭市,1868,2
江西,鹰潭市,1876,1
江西,鹰潭市,1880,1
江西,鹰潭市,1886,1
江西,鹰潭市,1890,1
江西,鹰潭市,1897,1
江西,鹰潭市,1907,1
江西,鹰潭市,1908,1
江西,鹰潭市,1909,1
江西,鹰潭市,1912,1
江西,鹰潭市,1914,1
江西,鹰潭市,1916,1
江西,鹰潭市,1918,1
江西,鹰潭市,1920,1
江西,鹰潭市,1921,2
江西,鹰潭市,1925,2
江西,鹰潭市,1926,1
江西,鹰潭市,1927,1
江西,鹰潭市,1928,2
江西,鹰潭市,1929,2
江西,鹰潭市,1934,1
江西,鹰潭市,1937,1
江西,鹰潭市,1938,2
江西,鹰潭市,1941,2
江西,鹰潭市,1942,3
江西,鹰潭市,1943,1
江西,鹰潭市,1945,2
江西,鹰潭市,1946,1
江西,鹰潭市,1947,1
江西,鹰潭市,1987,1
江西,鹰潭市,1994,2
江西,鹰潭市,1998,2
江西,鹰潭市,1999,1
江西,鹰潭市,2000,1
江西,鹰潭市,2001,1
江西,鹰潭市,2002,3
江西,鹰潭市,2003,5
江西,鹰潭市,2004,12
江西,鹰潭市,2005,3
江西,鹰潭市,2006,1
江西,鹰潭市,2009,1
江西,鹰潭市,2010,1
江西,鹰潭市,2011,1
江西,鹰潭市,2016,1
江西,鹰潭市,2018,1
河北,保定市,1721,1
河北,保定市,1738,1
河北,保定市,1778,1
河北,保定市,1779,1
河北,保定市,1791,1
河北,保定市,1799,1
河北,保定市,1848,1
河北,保定市,1874,1
河北,保定市,1891,2
河北,保定市,1895,1
河北,保定市,1897,2
河北,保定市,1907,1
河北,保定市,1909,1
河北,保定市,1913,1
河北,保定市,1915,1
河北,保定市,1923,1
河北,保定市,1928,1
河北,保定市,1935,2
河北,保定市,1938,1
河北,保定市,1949,1
河北,保定市,1966,1
河北,保定市,1981,2
河北,保定市,1985,1
河北,保定市,1993,1
河北,保定市,1995,1
河北,保定市,1999,1
河北,保定市,2002,1
河北,保定市,2003,1
河北,保定市,2004,1
河北,保定市,2005,1
河北,保定市,2006,1
河北,保定市,2007,2
河北,保定市,2008,1
河北,保定市,2009,2
河北,保定市,2011,1
河北,保定市,2012,1
河北,保定市,2014,2
河北,保定市,2016,5
河北,保定市,2017,4
河北,保定市,2018,1
河北,保定市,2019,1
河北,保定市,2020,1
河北,保定市,2022,1
河北,唐山市,1755,1
河北,唐山市,1792,1
河北,唐山市,1873,1
河北,唐山市,1892,1
河北,唐山市,1899,1
河北,唐山市,1900,1
河北,唐山市,1910,1
河北,唐山市,1919,1
河北,唐山市,1924,1
河北,唐山市,1925,1
河北,唐山市,1926,2
河北,唐山市,1931,1
河北,唐山市,1932,3
河北,唐山市,1934,1
河北,唐山市,1935,1
河北,唐山市,1938,1
河北,唐山市,1942,1
河北,唐山市,1980,1
河北,唐山市,1995,1
河北,唐山市,2006,1
河北,唐山市,2009,2
河北,唐山市,2012,3
河北,唐山市,2013,1
河北,唐山市,2017,2
河北,唐山市,2019,2
河北,廊坊市,1835,1
河北,廊坊市,1840,1
河北,廊坊市,1863,1
河北,廊坊市,1911,1
河北,廊坊市,1916,1
河北,廊坊市,1932,1
河北,廊坊市,1936,1
河北,廊坊市,1992,1
河北,廊坊市,1993,1
河北,廊坊市,1999,1
河北,廊坊市,2000,2
河北,廊坊市,2006,2
河北,廊坊市,2012,1
河北,廊坊市,2014,3
河北,廊坊市,2015,3
河北,廊坊市,2017,3
河北,廊坊市,2018,1
河北,廊坊市,2020,2
河北,张家口市,1775,1
河北,张家口市,1928,1
河北,张家口市,1945,1
河北,张家口市,2011,1
河北,张家口市,2014,1
河北,张家口市,2019,1
河北,承德市,1915,1
河北,承德市,1964,1
河北,承德市,2002,1
河北,承德市,2007,1
河北,承德市,2011,1
河北,承德市,2015,1
河北,承德市,2016,1
河北,承德市,2020,1
河北,沧州市,1764,1
河北,沧州市,1772,1
河北,沧州市,1811,1
河北,沧州市,1825,1
河北,沧州市,1826,1
河北,沧州市,1848,1
河北,沧州市,1850,1
河北,沧州市,1854,1
河北,沧州市,1860,1
河北,沧州市,1879,1
河北,沧州市,1883,1
河北,沧州市,1886,1
河北,沧州市,1891,1
河北,沧州市,1898,1
河北,沧州市,1903,1
河北,沧州市,1906,1
河北,沧州市,1911,3
河北,沧州市,1913,1
河北,沧州市,1917,1
河北,沧州市,1918,1
河北,沧州市,1919,1
河北,沧州市,1921,2
河北,沧州市,1922,1
河北,沧州市,1923,3
河北,沧州市,1925,1
河北,沧州市,1926,1
河北,沧州市,1928,1
河北,沧州市,1929,1
河北,沧州市,1931,3
河北,沧州市,1932,1
河北,沧州市,1933,1
河北,沧州市,1934,2
河北,沧州市,1935,1
河北,沧州市,1936,2
河北,沧州市,1937,2
河北,沧州市,1942,1
河北,沧州市,1943,1
河北,沧州市,1949,1
河北,沧州市,1963,1
河北,沧州市,1980,1
河北,沧州市,1984,1
河北,沧州市,1987,1
河北,沧州市,1988,2
河北,沧州市,1989,1
河北,沧州市,1990,1
河北,沧州市,1991,3
河北,沧州市,1992,1
河北,沧州市,1993,4
河北,沧州市,1994,1
河北,沧州市,1995,2
河北,沧州市,1996,2
河北,沧州市,1997,1
河北,沧州市,1998,1
河北,沧州市,1999,2
河北,沧州市,2000,1
河北,沧州市,2001,1
河北,沧州市,2003,4
河北,沧州市,2004,4
河北,沧州市,2005,1
河北,沧州市,2006,1
河北,沧州市,2007,4
河北,沧州市,2008,7
河北,沧州市,2009,8
河北,沧州市,2010,9
河北,沧州市,2011,12
河北,沧州市,2012,16
河北,沧州市,2013,18
河北,沧州市,2014,38
河北,沧州市,2015,30
河北,沧州市,2016,31
河北,沧州市,2017,22
河北,沧州市,2018,28
河北,沧州市,2019,33
河北,沧州市,2020,28
河北,沧州市,2021,9
河北,沧州市,2022,2
河北,沧州市,2023,9
河北,石家庄市,1680,1
河北,石家庄市,1885,1
河北,石家庄市,1893,1
河北,石家庄市,1927,1
河北,石家庄市,1931,1
河北,石家庄市,1986,1
河北,石家庄市,1995,1
河北,石家庄市,1997,2
河北,石家庄市,1998,1
河北,石家庄市,1999,2
河北,石家庄市,2000,3
河北,石家庄市,2001,1
河北,石家庄市,2004,2
河北,石家庄市,2007,3
河北,石家庄市,2008,3
河北,石家庄市,2009,2
河北,石家庄市,2010,1
河北,石家庄市,2011,3
河北,石家庄市,2012,4
河北,石家庄市,2013,1
河北,石家庄市,2014,2
河北,石家庄市,2015,3
河北,石家庄市,2018,6
河北,石家庄市,2019,2
河北,石家庄市,2020,2
河北,石家庄市,2023,1
河北,秦皇岛市,1728,1
河北,秦皇岛市,1828,1
河北,秦皇岛市,1829,1
河北,秦皇岛市,1836,1
河北,秦皇岛市,1856,1
河北,秦皇岛市,1859,1
河北,秦皇岛市,1891,1
河北,秦皇岛市,1928,1
河北,秦皇岛市,1939,1
河北,秦皇岛市,1946,1
河北,秦皇岛市,2015,1
河北,秦皇岛市,2016,1
河北,衡水市,1797,1
河北,衡水市,1829,1
河北,衡水市,1831,1
河北,衡水市,1867,1
河北,衡水市,1873,1
河北,衡水市,1886,1
河北,衡水市,1887,1
河北,衡水市,1892,1
河北,衡水市,1901,1
河北,衡水市,1902,1
河北,衡水市,1910,1
河北,衡水市,1911,1
河北,衡水市,1922,1
河北,衡水市,1927,1
河北,衡水市,1928,1
河北,衡水市,1932,1
河北,衡水市,1993,1
河北,衡水市,1998,1
河北,衡水市,2000,1
河北,衡水市,2003,1
河北,衡水市,2005,1
河北,衡水市,2006,1
河北,衡水市,2007,1
河北,衡水市,2008,2
河北,衡水市,2009,1
河北,衡水市,2010,1
河北,衡水市,2011,2
河北,衡水市,2012,5
河北,衡水市,2013,6
河北,衡水市,2014,4
河北,衡水市,2015,7
河北,衡水市,2016,6
河北,衡水市,2017,8
河北,衡水市,2018,7
河北,衡水市,2019,2
河北,衡水市,2020,4
河北,衡水市,2021,1
河北,衡水市,2023,1
河北,邢台市,1843,1
河北,邢台市,1873,1
河北,邢台市,1880,1
河北,邢台市,1887,1
河北,邢台市,1907,1
河北,邢台市,1914,1
河北,邢台市,1917,1
河北,邢台市,1919,1
河北,邢台市,1930,1
河北,邢台市,1980,1
河北,邢台市,1982,2
河北,邢台市,1995,1
河北,邢台市,1996,1
河北,邢台市,2000,1
河北,邢台市,2002,1
河北,邢台市,2003,1
河北,邢台市,2004,1
河北,邢台市,2005,2
河北,邢台市,2006,1
河北,邢台市,2009,1
河北,邢台市,2010,2
河北,邢台市,2011,1
河北,邢台市,2013,3
河北,邢台市,2014,1
河北,邢台市,2015,1
河北,邢台市,2016,2
河北,邢台市,2017,4
河北,邢台市,2018,5
河北,邢台市,2019,6
河北,邢台市,2020,5
河北,邢台市,2022,1
河北,邯郸市,1818,1
河北,邯郸市,1903,1
河北,邯郸市,1920,1
河北,邯郸市,1922,1
河北,邯郸市,1924,1
河北,邯郸市,1935,1
河北,邯郸市,1993,2
河北,邯郸市,1997,2
河北,邯郸市,1999,1
河北,邯郸市,2000,1
河北,邯郸市,2002,1
河北,邯郸市,2003,2
河北,邯郸市,2004,1
河北,邯郸市,2009,2
河北,邯郸市,2012,3
河北,邯郸市,2013,1
河北,邯郸市,2014,4
河北,邯郸市,2016,1
河北,邯郸市,2017,2
河北,邯郸市,2018,7
河北,邯郸市,2019,2
河北,邯郸市,2020,1
河北,邯郸市,2021,2
河南,三门峡市,1728,1
河南,三门峡市,1731,1
河南,三门峡市,1827,1
河南,三门峡市,1911,1
河南,三门峡市,1929,1
河南,三门峡市,1934,1
河南,三门峡市,1973,1
河南,三门峡市,1989,2
河南,三门峡市,1990,2
河南,三门峡市,1991,1
河南,三门峡市,1993,1
河南,三门峡市,1994,1
河南,三门峡市,1995,1
河南,三门峡市,1996,1
河南,三门峡市,1997,1
河南,三门峡市,1998,1
河南,三门峡市,2000,4
河南,三门峡市,2001,3
河南,三门峡市,2003,1
河南,三门峡市,2007,2
河南,三门峡市,2009,1
河南,三门峡市,2012,1
河南,三门峡市,2013,1
河南,三门峡市,2015,1
河南,三门峡市,2016,3
河南,三门峡市,2017,2
河南,三门峡市,2019,1
河南,三门峡市,2020,1
河南,信阳市,1810,1
河南,信阳市,1834,1
河南,信阳市,1873,1
河南,信阳市,1883,2
河南,信阳市,1890,1
河南,信阳市,1898,1
河南,信阳市,1901,1
河南,信阳市,1904,1
河南,信阳市,1906,1
河南,信阳市,1910,1
河南,信阳市,1911,1
河南,信阳市,1916,1
河南,信阳市,1918,1
河南,信阳市,1920,1
河南,信阳市,1923,1
河南,信阳市,1924,1
河南,信阳市,1927,1
河南,信阳市,1928,1
河南,信阳市,1936,1
河南,信阳市,1943,2
河南,信阳市,1963,1
河南,信阳市,1983,1
河南,信阳市,1989,2
河南,信阳市,1991,1
河南,信阳市,1993,1
河南,信阳市,1994,2
河南,信阳市,1995,4
河南,信阳市,1996,3
河南,信阳市,1999,2
河南,信阳市,2000,1
河南,信阳市,2001,1
河南,信阳市,2002,1
河南,信阳市,2004,4
河南,信阳市,2005,3
河南,信阳市,2006,7
河南,信阳市,2007,4
河南,信阳市,2008,3
河南,信阳市,2009,5
河南,信阳市,2010,4
河南,信阳市,2011,4
河南,信阳市,2012,5
河南,信阳市,2013,20
河南,信阳市,2014,11
河南,信阳市,2015,15
河南,信阳市,2016,11
河南,信阳市,2017,7
河南,信阳市,2018,7
河南,信阳市,2019,10
河南,信阳市,2020,4
河南,信阳市,2021,2
河南,信阳市,2022,1
河南,信阳市,2023,2
河南,南阳市,1872,1
河南,南阳市,1881,1
河南,南阳市,1882,1
河南,南阳市,1885,1
河南,南阳市,1918,1
河南,南阳市,1936,1
河南,南阳市,1962,1
河南,南阳市,1981,1
河南,南阳市,1984,1
河南,南阳市,1986,2
河南,南阳市,1987,1
河南,南阳市,1988,2
河南,南阳市,1989,2
河南,南阳市,1990,1
河南,南阳市,1991,1
河南,南阳市,1992,2
河南,南阳市,1993,2
河南,南阳市,1994,4
河南,南阳市,1995,7
河南,南阳市,1996,8
河南,南阳市,1997,3
河南,南阳市,1998,5
河南,南阳市,1999,8
河南,南阳市,2000,20
河南,南阳市,2001,6
河南,南阳市,2002,3
河南,南阳市,2003,2
河南,南阳市,2004,7
河南,南阳市,2005,3
河南,南阳市,2006,8
河南,南阳市,2007,8
河南,南阳市,2008,3
河南,南阳市,2009,7
河南,南阳市,2010,4
河南,南阳市,2011,5
河南,南阳市,2012,10
河南,南阳市,2013,4
河南,南阳市,2014,10
河南,南阳市,2015,11
河南,南阳市,2016,4
河南,南阳市,2017,12
河南,南阳市,2018,9
河南,南阳市,2019,5
河南,南阳市,2020,5
河南,周口市,1528,1
河南,周口市,1571,1
河南,周口市,1824,1
河南,周口市,1839,1
河南,周口市,1850,1
河南,周口市,1865,1
河南,周口市,1866,1
河南,周口市,1871,1
河南,周口市,1872,1
河南,周口市,1894,1
河南,周口市,1897,1
河南,周口市,1901,1
河南,周口市,1907,1
河南,周口市,1910,1
河南,周口市,1911,1
河南,周口市,1914,1
河南,周口市,1915,1
河南,周口市,1919,1
河南,周口市,1924,2
河南,周口市,1931,2
河南,周口市,1935,1
河南,周口市,1936,2
河南,周口市,1941,1
河南,周口市,1942,1
河南,周口市,1947,1
河南,周口市,1962,3
河南,周口市,1963,1
河南,周口市,1977,1
河南,周口市,1981,1
河南,周口市,1982,2
河南,周口市,1983,5
河南,周口市,1984,3
河南,周口市,1985,4
河南,周口市,1986,5
河南,周口市,1988,3
河南,周口市,1989,1
河南,周口市,1990,4
河南,周口市,1991,3
河南,周口市,1992,1
河南,周口市,1993,2
河南,周口市,1995,1
河南,周口市,1997,3
河南,周口市,1998,2
河南,周口市,1999,1
河南,周口市,2001,1
河南,周口市,2002,3
河南,周口市,2003,1
河南,周口市,2004,2
河南,周口市,2005,3
河南,周口市,2006,4
河南,周口市,2007,3
